"Date","mar_Open","mar_High","mar_Low","mar_Close","mar_Volume","mar_TWAP","mar_VWAP","mar_PreviousCloseDate","hlt_Open","hlt_High","hlt_Low","hlt_Close","hlt_Volume","hlt_TWAP","hlt_VWAP","hlt_PreviousCloseDate"
"2021-09-03",123.91,124.16,120.85,123.08,1697354,122.499342,122.701679,"2021-09-02",134.39,135.3014,131.66,133,1354785,133.070615,133.048759,"2021-09-02"
"2021-09-02",124.72,125.53,123.78,124.39,1991142,124.684992,124.60463,"2021-09-01",135.24,136.88,133.92,135.4,1072575,135.612621,135.607621,"2021-09-01"
"2021-09-01",125.61,125.97,124.17,125.32,2127666,125.266514,125.286178,"2021-08-31",136.3,136.467,134.21,134.83,1738662,135.165466,135.136762,"2021-08-31"
"2021-08-31",125.72,126.17,124.03,124.86,2697954,125.181584,125.061044,"2021-08-30",134.4613,135.96,133.43,135.14,1763197,134.845077,134.941098,"2021-08-30"
"2021-08-30",127.9,127.9,125.23,125.72,1136775,125.943534,125.870717,"2021-08-27",136.29,136.46,134.04,135.1,1477522,134.911795,134.943338,"2021-08-27"
"2021-08-27",125.48,127.97,125.48,127.56,1149695,127.476921,127.495133,"2021-08-26",133.62,136.7589,133.61,136.02,1221014,135.967312,135.9381,"2021-08-26"
"2021-08-26",126.69,126.74,124.59,125.62,1037994,125.538625,125.581075,"2021-08-25",136,136.41,133.17,133.67,1523917,134.518885,134.418061,"2021-08-25"
"2021-08-25",126.87,127.92,125.44,127.32,1392679,127.301322,127.300723,"2021-08-24",137.32,137.578,135.13,136.9,1357498,136.732322,136.773052,"2021-08-24"
"2021-08-24",124.16,127.95,124.14,126.86,2182675,126.589174,126.638404,"2021-08-23",135.0936,137.74,134.98,136.89,1966213,136.706722,136.740765,"2021-08-23"
"2021-08-23",122.69,123.71,121.93,123.03,1799456,122.848899,122.955618,"2021-08-20",132.3,134.17,132.26,134.15,1983043,133.274989,133.346287,"2021-08-20"
"2021-08-20",118.5,122.3434,118.34,121.77,2555011,121.136724,121.277186,"2021-08-19",129.551,131.53,129.02,131.15,1761820,130.584605,130.646456,"2021-08-19"
"2021-08-19",118.8,119.47,117.53,119.23,2692214,118.456169,118.654899,"2021-08-18",128.99,130.3799,127.58,130.26,2393707,129.22574,129.282713,"2021-08-18"
"2021-08-18",119.39,120.42,118.08,119,2359976,119.526196,119.405509,"2021-08-17",130.25,132.47,129.38,130,1915403,130.913993,130.957403,"2021-08-17"
"2021-08-17",120.11,120.79,119.36,119.99,2233312,119.967039,119.969591,"2021-08-16",131.18,131.49,129.02,130.36,2292146,130.166108,130.210873,"2021-08-16"
"2021-08-16",121.13,122.58,120.18,121.49,2464403,121.571919,121.540812,"2021-08-13",133.46,134.3,131.35,133.13,1626564,133.147992,133.145022,"2021-08-13"
"2021-08-13",123.08,123.43,121.315,122.21,1951409,122.024567,122.110099,"2021-08-12",135.11,135.45,133.59,134.38,1728136,134.3375,134.348365,"2021-08-12"
"2021-08-12",124.47,124.87,122.5501,123.43,2069829,123.371829,123.398108,"2021-08-11",137.55,138.03,134.24,134.77,2238844,134.985578,135.00482,"2021-08-11"
"2021-08-11",125.55,126.34,124.155,125.03,2218243,125.105481,125.113322,"2021-08-10",137.38,138.89,136.15,138.12,1131637,137.92206,137.914465,"2021-08-10"
"2021-08-10",124.69,127.25,124.15,126.35,1637548,126.366998,126.390361,"2021-08-09",136.9493,139.165,136.37,137.99,1939020,138.039242,138.066816,"2021-08-09"
"2021-08-09",125.99,126,122.81,124.61,1774591,124.267879,124.487767,"2021-08-06",141.02,141.14,135.74,137.11,3075059,137.154468,137.176743,"2021-08-06"
"2021-08-06",126.77,127.33,125.4,126.66,1717058,126.660714,126.664638,"2021-08-05",141.65,142.2,139.35,141.59,2099969,140.711987,141.033618,"2021-08-05"
"2021-08-05",125.34,127.354,124.84,126.4,1881255,126.368903,126.360505,"2021-08-04",139.04,142.94,138.46,141.72,2250464,141.220767,141.241458,"2021-08-04"
"2021-08-04",124.56,125.84,123.11,124.39,2249516,124.318534,124.332704,"2021-08-03",141,141,136.81,137.97,3217676,138.102437,138.110447,"2021-08-03"
"2021-08-03",128.15,128.15,123.47,126.08,3137342,124.809259,125.087414,"2021-08-02",145.65,145.7222,139.335,142.63,2849270,141.315329,141.457249,"2021-08-02"
"2021-08-02",132.47,132.89,127.02,127.87,2154734,128.98998,128.741717,"2021-07-30",147.06,148.67,144.15,144.87,2409833,145.480992,145.35336,"2021-07-30"
"2021-07-30",133.37,133.81,131.01,131.45,1849549,132.039065,131.824791,"2021-07-29",146.3816,147.96,144.69,145.98,2115977,146.01851,146.006594,"2021-07-29"
"2021-07-29",130,136.89,127.5001,134.5,3619751,133.752336,133.969406,"2021-07-28",145.39,149.8,143.34,147.88,2612515,148.111058,148.039128,"2021-07-28"
"2021-07-28",129.23,129.91,126.6,129.53,2225255,128.641079,128.897113,"2021-07-27",144.13,145.305,141.215,144.57,1649296,143.955436,143.993575,"2021-07-27"
"2021-07-27",125.79,128.57,124.79,128.5,2487506,126.881434,127.101685,"2021-07-26",141.25,143.49,140.52,143.45,1668727,142.196162,142.360161,"2021-07-26"
"2021-07-26",124.73,127.29,123.31,126.67,2676482,125.708083,126.020326,"2021-07-23",139.73,142.59,138.15,142.49,1781607,140.982742,141.115185,"2021-07-23"
"2021-07-23",124.6,125.62,123.62,125.26,2485587,124.753201,124.902972,"2021-07-22",138.77,139.99,138.21,139.18,1731637,139.331311,139.297079,"2021-07-22"
"2021-07-22",124.08,124.55,122.32,123.21,1561702,123.166283,123.167857,"2021-07-21",139.46,139.91,137.28,138.5,1755506,138.428238,138.490544,"2021-07-21"
"2021-07-21",121.89,125.32,121.6601,124.93,2022319,124.313785,124.388288,"2021-07-20",135.43,141.07,135.43,140.36,2798368,139.84496,139.846468,"2021-07-20"
"2021-07-20",117.34,121.42,116.7,120.9,1714963,120.002596,120.338803,"2021-07-19",131.28,135.92,130.335,135.03,2227328,134.164644,134.214241,"2021-07-19"
"2021-07-19",116,119.46,114.7,117.01,5227095,116.930546,116.940936,"2021-07-16",130.85,132.9,127.23,130.85,4067597,130.279918,130.288614,"2021-07-16"
"2021-07-16",124.17,125,119.41,119.75,3002412,121.60745,121.322057,"2021-07-15",140.66,141.2,134.89,135.05,1984757,137.298749,137.474938,"2021-07-15"
"2021-07-15",123,123.84,121.89,122.9,1986667,122.895125,122.902159,"2021-07-14",139.4,140.22,138.13,139.53,1383820,139.322905,139.34886,"2021-07-14"
"2021-07-14",123.72,125.32,123.23,123.87,1525161,124.086359,123.999446,"2021-07-13",138.76,140.67,137.21,139.63,1845062,138.947858,139.075328,"2021-07-13"
"2021-07-13",125.18,125.5,123.32,123.46,1550744,124.035526,123.888862,"2021-07-12",140.95,141.72,138.16,138.34,1859083,139.023547,138.979277,"2021-07-12"
"2021-07-12",125,126.38,124.44,125.85,2030542,125.690242,125.730139,"2021-07-09",141.03,142.73,140.35,141.77,2143187,141.883285,141.906889,"2021-07-09"
"2021-07-09",124.23,126.23,123.39,126.05,1335773,125.60628,125.699052,"2021-07-08",138.26,142.71,138,142.48,2119903,141.532724,141.518137,"2021-07-08"
"2021-07-08",122.19,124.12,120.68,123.13,2458668,122.763526,122.949712,"2021-07-07",136.87,139.1,134.89,137.64,2304612,137.405428,137.374623,"2021-07-07"
"2021-07-07",124.63,126.39,121.825,124.45,1958092,123.806445,124.098243,"2021-07-06",139.5,141.18,136.7,139.61,1753207,139.097419,139.14496,"2021-07-06"
"2021-07-06",127.06,128,124.1306,125.83,1854683,125.786425,125.809174,"2021-07-02",141.48,141.89,138.65,140.13,2464700,140.090184,140.065378,"2021-07-02"
"2021-07-02",124.49,127.03,123.76,126.81,2291537,126.115563,126.350403,"2021-07-01",139.7539,141.75,139.09,141.26,2073075,140.889131,140.866092,"2021-07-01"
"2021-07-01",120.63,123.835,120.62,123.62,2467929,122.9974,123.040022,"2021-06-30",137.22,139.59,136.86,139.24,3448546,138.936234,138.9872,"2021-06-30"
"2021-06-30",119.06,120.8,118.9,120.62,2656789,120.253771,120.361145,"2021-06-29",135,137.35,134.92,136.52,2222440,136.392334,136.408388,"2021-06-29"
"2021-06-29",120.76,121.205,118.66,118.95,1728413,119.727432,119.519487,"2021-06-28",136,136.81,134.42,135,1936225,135.648721,135.592218,"2021-06-28"
"2021-06-28",124.06,124.06,119.51,120.72,2031510,120.786906,120.80985,"2021-06-25",139.33,139.46,134.51,135.87,2892139,135.853277,135.870221,"2021-06-25"
"2021-06-25",125.04,125.4894,124.191,124.48,5399427,124.646502,124.505409,"2021-06-24",141.02,141.32,139.26,140.14,6295622,140.051216,140.099103,"2021-06-24"
"2021-06-24",126.77,126.82,124.25,124.51,1645317,124.865368,124.746274,"2021-06-23",142.08,142.7,139.94,140.79,1936513,140.668968,140.668142,"2021-06-23"
"2021-06-23",125.8,126.41,125.4,125.68,1007629,125.88157,125.801224,"2021-06-22",140.84,141.7,140.28,141.1,1346306,141.105549,141.101243,"2021-06-22"
"2021-06-22",126.86,126.92,125.35,126.1,1394201,126.050538,126.086447,"2021-06-21",142,142.49,140.69,141.4,1637561,141.576972,141.510495,"2021-06-21"
"2021-06-21",124.57,126.87,123.57,126.74,2280883,125.719346,126.13582,"2021-06-18",139.77,143,138.83,142.88,2328300,141.77812,142.032981,"2021-06-18"
"2021-06-18",124.49,125.21,123.39,123.72,2006645,124.053805,123.872072,"2021-06-17",140.225,140.625,138.47,138.83,3027210,139.297634,139.241696,"2021-06-17"
"2021-06-17",127.01,128.23,125.26,126.24,1857873,126.520998,126.447715,"2021-06-16",143.29,144.859,141.74,141.79,1579013,142.713746,142.450317,"2021-06-16"
"2021-06-16",129.48,129.81,126.5,126.93,1970610,127.470248,127.251079,"2021-06-15",143.97,144.59,142,143.21,1431391,143.24602,143.241642,"2021-06-15"
"2021-06-15",128.37,129.97,128.13,129.25,2571147,129.265372,129.298284,"2021-06-14",143.62,144.455,143.57,144.11,1232252,143.987274,144.009574,"2021-06-14"
"2021-06-14",128.35,129.852,127.59,128.61,1571091,128.29457,128.497348,"2021-06-11",143.69,144.53,142.9,143.9,1245504,143.676856,143.734038,"2021-06-11"
"2021-06-11",126.79,128.74,126.605,128.61,1589954,127.910872,128.341583,"2021-06-10",144,144.64,142.93,143.48,1444022,143.39681,143.383891,"2021-06-10"
"2021-06-10",126.79,127.27,125.26,126.59,1741770,126.16496,126.201592,"2021-06-09",144.18,144.75,142.61,143.97,1544913,143.649523,143.62744,"2021-06-09"
"2021-06-09",128.35,128.77,126.38,126.45,1508927,127.371095,127.024013,"2021-06-08",146.38,146.5,143.3894,143.82,1540993,144.341843,144.325652,"2021-06-08"
"2021-06-08",125.17,128.16,124.76,127.84,1978493,127.045554,127.286739,"2021-06-07",142.8,146.38,142.58,145.72,1900107,144.955358,144.936481,"2021-06-07"
"2021-06-07",125.53,125.81,124.53,124.9,1353861,125.125526,125.05519,"2021-06-04",143.04,143.25,141.87,142.48,2196321,142.42758,142.427893,"2021-06-04"
"2021-06-04",123.75,124.82,122.93,124.75,1657124,124.187741,124.25341,"2021-06-03",141.63,142.5,140.64,142.06,1651346,141.819707,141.785411,"2021-06-03"
"2021-06-03",124.13,124.495,122.19,123.13,1331399,123.202951,123.195013,"2021-06-02",141.74,141.895,139.66,140.4,1921783,140.540319,140.516762,"2021-06-02"
"2021-06-02",126.88,127,124.56,125.17,1462093,125.203623,125.204263,"2021-06-01",145.99,146.05,142.33,142.63,2284627,143.420675,143.361234,"2021-06-01"
"2021-06-01",127.6,127.6,125.8,126.61,1489247,126.392755,126.477902,"2021-05-28",145.4,146.93,144.31,145.18,1688072,145.21262,145.222296,"2021-05-28"
"2021-05-28",125.9,126.32,124.39,125.27,893721,125.427474,125.353527,"2021-05-27",145.63,145.71,143.0101,143.58,1712315,144.033207,143.967521,"2021-05-27"
"2021-05-27",127,127.68,125.11,126.27,2395681,126.077157,126.234695,"2021-05-26",145.42,146,143.49,145.84,1936522,144.832704,145.106676,"2021-05-26"
"2021-05-26",124.42,126.4,123.92,126.22,1523062,125.81296,125.899712,"2021-05-25",144.03,145.27,142.88,144.47,1440385,144.497155,144.503725,"2021-05-25"
"2021-05-25",124.63,125.31,123.35,123.8,1374212,124.22756,124.098268,"2021-05-24",142.45,144.24,141.98,142.79,1665464,143.015716,142.980228,"2021-05-24"
"2021-05-24",122.09,123.9,121.32,123.59,2057688,123.418246,123.495398,"2021-05-21",140.08,142.21,139.11,141.89,1409639,141.553341,141.505712,"2021-05-21"
"2021-05-21",121.32,122.22,120.7,120.98,1429513,121.194189,121.108012,"2021-05-20",139.71,140.74,138.57,139.01,1846890,139.25511,139.26211,"2021-05-20"
"2021-05-20",120.71,121.2,119.05,120.58,1484363,120.402726,120.444143,"2021-05-19",139.8,139.96,137.59,138.98,2098290,138.874783,138.939197,"2021-05-19"
"2021-05-19",118.24,120.66,117.89,120.57,1511892,119.559999,119.881673,"2021-05-18",137.86,139.5,136.34,139.43,1593277,138.158528,138.228238,"2021-05-18"
"2021-05-18",122.15,123.37,120.72,120.79,2237070,122.09528,121.579733,"2021-05-17",140.87,142.99,139.76,139.77,1518428,141.113587,140.888922,"2021-05-17"
"2021-05-17",123.425,123.425,120.39,121.71,1428927,121.464961,121.592924,"2021-05-14",143.26,143.26,138.24,139.86,1741479,139.440256,139.548442,"2021-05-14"
"2021-05-14",121.29,124.43,120.445,123.61,1470752,123.355875,123.413235,"2021-05-13",140.42,143.8,139.08,143.29,2200314,142.532744,142.71766,"2021-05-13"
"2021-05-13",118.84,121.16,118.23,120.16,1648651,120.103698,120.089015,"2021-05-12",136.56,140.39,136.56,139.27,2364088,138.746378,138.78629,"2021-05-12"
"2021-05-12",121.03,122.26,117.54,118.29,1984269,119.073092,118.817345,"2021-05-11",140.48,141.31,135.35,135.94,2761998,137.76272,137.698441,"2021-05-11"
"2021-05-11",119.26,122.16,118.16,121.83,1640351,121.161602,121.281276,"2021-05-10",139.58,141.94,138.38,141.71,3166657,140.948348,140.955929,"2021-05-10"
"2021-05-10",122.47,123.7,121.08,121.58,2218966,122.42588,122.128398,"2021-05-07",144.8736,145.395,140.6,140.66,4140799,142.057541,142.008855,"2021-05-07"
"2021-05-07",121.2,123.54,119.8,123.44,2097105,122.718365,122.936235,"2021-05-06",143,146.89,142.5,146.69,2969160,145.94319,145.926608,"2021-05-06"
"2021-05-06",122.15,122.725,119.47,120.77,3108775,120.529096,120.596726,"2021-05-05",144.58,144.58,140.58,142.59,2180456,141.91791,142.000452,"2021-05-05"
"2021-05-05",127.11,125.5,122.32,122.62,2371907,124.068318,123.669922,"2021-05-04",147.82,148.92,144.18,144.51,1854890,145.490478,145.389971,"2021-05-04"
"2021-05-04",128.17,128.85,125.69,128.25,2574872,127.746024,127.94254,"2021-05-03",148.27,148.27,144.33,147.61,1794781,146.544361,146.684749,"2021-05-03"
"2021-05-03",129.64,130.17,128.39,128.67,1375322,129.011249,128.871458,"2021-04-30",149.32,150.16,148.3254,148.89,1413483,149.039145,149.031774,"2021-04-30"
"2021-04-30",129.71,130.059,127.58,128.7,1263868,128.654117,128.693475,"2021-04-29",149.1,150.02,146.5447,148.52,1759521,147.926243,148.062961,"2021-04-29"
"2021-04-29",130.88,132.69,128.45,130.39,1596987,130.104156,130.224348,"2021-04-28",151.31,152.99,148.75,151.03,1460727,150.847453,150.89788,"2021-04-28"
"2021-04-28",129.82,130.25,128.96,129.11,1328800,129.55757,129.364235,"2021-04-27",149.58,150.25,148.58,149.45,1230123,149.475431,149.480421,"2021-04-27"
"2021-04-27",127.72,130.35,127.59,130.01,1712924,129.566984,129.78048,"2021-04-26",148.96,150.35,148.19,149.74,1570704,149.568913,149.582381,"2021-04-26"
"2021-04-26",128.6,130.19,127.12,127.57,1357439,128.279345,128.098297,"2021-04-23",149.5,150.74,147.76,148.48,1177244,148.744678,148.75424,"2021-04-23"
"2021-04-23",125.94,127.43,125.56,127.4,1394651,126.773944,127.021087,"2021-04-22",147.04,148.715,145.8,148.36,1240794,148.037084,148.106683,"2021-04-22"
"2021-04-22",123.44,126.77,122.85,125.5,2235433,125.627178,125.58087,"2021-04-21",144.67,149.27,143.325,146.64,2251472,147.234929,147.120907,"2021-04-21"
"2021-04-21",122.51,123.97,121.31,123.91,1329363,123.444318,123.603766,"2021-04-20",141.7008,145.4,140.87,144.76,2527132,144.490154,144.52079,"2021-04-20"
"2021-04-20",124.95,125.3,120.67,122.22,2328494,121.921802,122.003381,"2021-04-19",146.47,146.47,140.05,141.97,2763302,141.665451,141.779888,"2021-04-19"
"2021-04-19",127.49,127.73,125.26,125.93,1451298,126.079005,126.073092,"2021-04-16",148,148.93,146.85,147.9,1209789,147.757535,147.78868,"2021-04-16"
"2021-04-16",128.52,129.05,127.545,128.05,1721346,128.115474,128.129525,"2021-04-15",150.12,151.32,147.7,148.63,2718353,148.749683,148.778257,"2021-04-15"
"2021-04-15",127.37,127.85,125.78,127.28,1192950,127.284448,127.280702,"2021-04-14",149.8,150.6186,148.46,149.18,1412698,149.313452,149.285555,"2021-04-14"
"2021-04-14",126,128.28,125.64,126.52,2461364,126.985661,126.627972,"2021-04-13",149.09,151.94,148.7,149.59,1676823,150.443571,150.368863,"2021-04-13"
"2021-04-13",123.78,126.87,122.43,126.11,3377733,125.418157,125.860277,"2021-04-12",148.11,149.16,145.99,148.81,1865806,148.110027,148.216499,"2021-04-12"
"2021-04-12",124.48,125.44,122.471,125.28,2057807,124.339642,124.613062,"2021-04-09",148.47,149.45,146.9,149.35,1305933,148.572863,148.728067,"2021-04-09"
"2021-04-09",124.4,124.46,122.37,124.35,921479,123.659903,123.930466,"2021-04-08",148.27,148.995,146.07,148.48,1602000,147.910987,147.994625,"2021-04-08"
"2021-04-08",124.37,126.13,122.81,124.75,1847136,124.785877,124.73938,"2021-04-07",148.5,149.94,146.79,149.44,1522322,148.647683,148.778447,"2021-04-07"
"2021-04-07",126.97,127.32,124.26,124.52,1803966,125.102533,124.899495,"2021-04-06",152.25,152.41,148.07,148.81,1577138,149.139242,149.162185,"2021-04-06"
"2021-04-06",125.55,127.5403,125.5,126.66,1719487,126.852129,126.785207,"2021-04-05",150.99,152.77,150.73,151.62,1754254,151.996636,151.965232,"2021-04-05"
"2021-04-05",123.12,126.1,122.99,125.4,2261167,125.343909,125.347908,"2021-04-01",150.5,153.23,150.24,150.93,2352501,151.60356,151.545122,"2021-04-01"
"2021-04-01",121.9,122.1,120.38,121.65,1697147,121.17688,121.333205,"2021-03-31",148.27,149.33,146.57,148.27,2082479,147.941941,148.008298,"2021-03-31"
"2021-03-31",122.31,122.82,120.84,120.92,2031612,121.816266,121.388586,"2021-03-30",148.96,150.34,147.03,148.11,2352517,148.626999,148.522431,"2021-03-30"
"2021-03-30",118.95,122.6099,118.685,122.06,2548865,121.583991,121.664181,"2021-03-29",144.79,149.68,144.53,148.23,2753473,147.842654,147.894307,"2021-03-29"
"2021-03-29",120.93,121.34,118.11,119.05,2135381,119.139159,119.171697,"2021-03-26",146,146.8,143.15,144.6,2577968,144.744656,144.75286,"2021-03-26"
"2021-03-26",121.08,121.6099,118.92,121.12,2149840,120.053559,120.380673,"2021-03-25",147.35,147.54,142.8113,146.82,2726675,145.131788,145.342065,"2021-03-25"
"2021-03-25",117.54,120.78,116.15,120.4,2680808,118.939439,119.302743,"2021-03-24",141.84,146.96,139.4119,146.57,2134993,143.467904,143.781768,"2021-03-24"
"2021-03-24",119.83,121.65,118.47,118.5,2034971,120.098946,119.612798,"2021-03-23",144.2,147.65,143.19,143.28,2869497,145.422516,145.098596,"2021-03-23"
"2021-03-23",122.16,122.6,118.2,118.9,2659110,119.743659,119.591508,"2021-03-22",149.68,149.7,141.4,142.42,4233188,144.054762,144.039473,"2021-03-22"
"2021-03-22",124.51,124.83,122.4,122.92,2031162,123.634419,123.34709,"2021-03-19",150.55,152.25,149.38,151.5,2595709,151.021027,151.124096,"2021-03-19"
"2021-03-19",125,125.92,122.14,124.39,2810774,124.718505,124.595422,"2021-03-18",152.59,153.44,149.04,152.28,5443993,151.592783,152.098672,"2021-03-18"
"2021-03-18",126.57,128.68,125.1,125.64,2598720,126.639543,126.359032,"2021-03-17",154.57,157.64,152.1,154.29,2840339,155.348075,155.188154,"2021-03-17"
"2021-03-17",123.5,127.62,123.45,127.14,3831734,126.214701,126.767523,"2021-03-16",149.85,156.15,149.77,155.95,2756606,153.977418,154.100134,"2021-03-16"
"2021-03-16",127.39,127.78,123.77,123.96,1819391,124.761622,124.645185,"2021-03-15",153.56,154.15,149.54,150.63,1720086,151.323795,151.34875,"2021-03-15"
"2021-03-15",126.96,128.92,125.07,127.26,1774269,126.606855,126.859086,"2021-03-12",152.49,154.0472,150.25,153.56,2565604,152.277128,152.58353,"2021-03-12"
"2021-03-12",125.32,126.58,124.34,126.1,1588796,125.612605,125.635963,"2021-03-11",149.35,151.91,148.1225,150.2,1688083,150.198832,150.171926,"2021-03-11"
"2021-03-11",124.56,126.2,123.32,124.66,1711218,124.931445,124.859859,"2021-03-10",147.14,150.64,145.76,148.83,2247279,149.104051,149.029129,"2021-03-10"
"2021-03-10",124.39,125.975,122.8,124.51,1846727,124.043951,124.161221,"2021-03-09",147.4,150.81,146.83,147.14,2262781,148.070235,147.909786,"2021-03-09"
"2021-03-09",126.97,126.97,123.61,124.12,2560482,124.965844,124.739068,"2021-03-08",151.235,151.41,146.66,147,2955901,148.175343,148.074471,"2021-03-08"
"2021-03-08",123.52,126.76,122.02,125.41,2573364,125.301113,125.318933,"2021-03-05",149.575,153.05,146.32,150.44,3123708,150.336266,150.33057,"2021-03-05"
"2021-03-05",121.9,122.93,116.44,122.87,3696565,120.587965,121.53946,"2021-03-04",146.656,147.39,138.97,146.92,3040551,143.701983,144.120577,"2021-03-04"
"2021-03-04",123.25,123.32,117,120.72,3555491,120.113262,120.306605,"2021-03-03",147.23,147.62,139.6,144.77,4121771,143.295279,143.496056,"2021-03-03"
"2021-03-03",124.25,125.84,123.13,123.13,2108262,124.183334,123.891657,"2021-03-02",149.51,150.33,146.28,146.31,2334317,148.104752,147.952334,"2021-03-02"
"2021-03-02",123.9,125.09,122.5,124.25,3325616,123.990054,124.193244,"2021-03-01",147.14,149.78,145.87,148.95,2893200,148.160871,148.212561,"2021-03-01"
"2021-03-01",125.72,125.85,122.8,123.76,2614949,123.716174,123.737712,"2021-02-26",151.03,151.03,147.97,148.47,2285993,149.346579,149.270666,"2021-02-26"
"2021-02-26",123.59,124.58,120.14,123.68,3615542,123.224157,123.380067,"2021-02-25",150.28,152.23,145.8,148.07,4107630,147.999931,148.024615,"2021-02-25"
"2021-02-25",127.76,128.16,121.09,122.98,5263146,123.254035,123.541492,"2021-02-24",156.26,159.98,148.8,150.09,5147253,152.699179,152.693413,"2021-02-24"
"2021-02-24",123.35,127.48,122.38,127.26,4486156,124.905426,125.394886,"2021-02-23",149.5,157.6,149.39,157.5,5865841,154.600282,154.577732,"2021-02-23"
"2021-02-23",121.58,122.31,118.29,121.95,3703348,120.808158,121.120726,"2021-02-22",145,149.67,142.15,149.55,5632769,146.856029,147.045045,"2021-02-22"
